Airline,Flight Number,Aircraft Company,Origin,Destination,Arrival Time,Departure Time,Flight Duration,Flight Stops,Carbon Emission,Flight Price,Date
Air India,AI 769,Airbus A321,Kolkata,Delhi,9:55 AM,12:30 PM,2 hr 35 min,Nonstop,144 kg CO2e,10731,"Wed, Dec 4"
IndiGo,6E 2213,Airbus A321neo,Kolkata,Delhi,11:45 AM,2:15 PM,2 hr 30 min,Nonstop,92 kg CO2e,10497,"Wed, Dec 4"
IndiGo,6E 2602,Airbus A321neo,Kolkata,Delhi,4:30 PM,7:00 PM,2 hr 30 min,Nonstop,92 kg CO2e,10497,"Wed, Dec 4"
Air India,AI 703,Airbus A320,Kolkata,Delhi,4:50 AM,7:20 AM,2 hr 30 min,Nonstop,139 kg CO2e,10731,"Wed, Dec 4"
Air India,AI 763,Airbus A321,Kolkata,Delhi,6:40 AM,9:15 AM,2 hr 35 min,Nonstop,144 kg CO2e,10731,"Wed, Dec 4"
Air India,AI 2720,Airbus A320neo,Kolkata,Delhi,7:00 AM,9:35 AM,2 hr 35 min,Nonstop,112 kg CO2e,10731,"Wed, Dec 4"
IndiGo,6E 2184,Airbus A321neo,Kolkata,Delhi,10:00 AM,12:30 PM,2 hr 30 min,Nonstop,92 kg CO2e,10760,"Wed, Dec 4"
IndiGo,6E 5194,Airbus A321neo,Kolkata,Delhi,8:15 AM,10:45 AM,2 hr 30 min,Nonstop,92 kg CO2e,10865,"Wed, Dec 4"
Air India,AI 768,Airbus A320neo,Kolkata,Delhi,3:45 PM,6:20 PM,2 hr 35 min,Nonstop,112 kg CO2e,10964,"Wed, Dec 4"
IndiGo,6E 2759,Airbus A321neo,Kolkata,Delhi,2:15 PM,4:45 PM,2 hr 30 min,Nonstop,92 kg CO2e,10970,"Wed, Dec 4"
IndiGo,6E 6623,Airbus A321neo,Kolkata,Delhi,5:25 AM,11:20 AM,5 hr 55 min,1 stop,177 kg CO2e,11183,"Wed, Dec 4"
IndiGo,6E 139,Airbus A320neo,Kolkata,Delhi,6:40 AM,11:15 AM,4 hr 35 min,1 stop,139 kg CO2e,11183,"Wed, Dec 4"
IndiGo,6E 713,Airbus A320,Kolkata,Delhi,8:10 AM,1:45 PM,5 hr 35 min,1 stop,132 kg CO2e,11183,"Wed, Dec 4"
IndiGo,6E 6152,Airbus A320neo,Kolkata,Delhi,10:50 AM,4:55 PM,6 hr 5 min,1 stop,122 kg CO2e,11183,"Wed, Dec 4"
IndiGo,6E 822,Airbus A321neo,Kolkata,Delhi,10:00 AM,2:30 PM,4 hr 30 min,1 stop,116 kg CO2e,11851,"Wed, Dec 4"
Air India,AI 2778,Airbus A320neo,Kolkata,Delhi,3:20 PM,6:00 PM,2 hr 40 min,Nonstop,112 kg CO2e,11857,"Wed, Dec 4"
SpiceJet,SG 8130,Boeing 737,Kolkata,Delhi,5:55 AM,8:25 AM,2 hr 30 min,Nonstop,148 kg CO2e,11950,"Wed, Dec 4"
IndiGo,6E 6139,Airbus A321neo,Kolkata,Delhi,5:35 AM,10:45 AM,5 hr 10 min,1 stop,119 kg CO2e,12048,"Wed, Dec 4"
IndiGo,6E 7939,ATR 72,Kolkata,Delhi,10:15 AM,3:25 PM,5 hr 10 min,1 stop,122 kg CO2e,12746,"Wed, Dec 4"
IndiGo,6E 7351,ATR 72,Kolkata,Delhi,9:40 AM,2:55 PM,5 hr 15 min,1 stop,140 kg CO2e,12848,"Wed, Dec 4"
IndiGo,6E 713,Airbus A320,Kolkata,Delhi,8:10 AM,12:35 PM,4 hr 25 min,1 stop,132 kg CO2e,12870,"Wed, Dec 4"
IndiGo,6E 6917,Airbus A320neo,Kolkata,Delhi,1:45 PM,6:25 PM,4 hr 40 min,1 stop,125 kg CO2e,12870,"Wed, Dec 4"
IndiGo,6E 334,Airbus A321neo,Kolkata,Delhi,11:00 AM,5:40 PM,6 hr 40 min,1 stop,177 kg CO2e,13193,"Wed, Dec 4"
